Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P175237,Western and Central Africa,Federal Republic of Nigeria,,Agro-Climatic Resilience in Semi-Arid Landscapes (ACReSAL),The PDO is to increase the implementation of sustainable landscape management practices in targeted watersheds in northern Nigeria and strengthen Nigeria’s long-term enabling environment for integrated climate-resilient landscape management.,Federal Ministry of Environment,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P175237,"April 30, 2021","December 14, 2021","June 9, 2022","March 31, 2028",BANK APPROVED,I,,0.0,700000000.0,,0.0,The Federal Republic of Nigeria,,,High,,,,"January 4, 2024",
P173061,Eastern and Southern Africa,Republic of Malawi,,Additional Financing Second Agriculture Sector Wide Approach Support Project,To improve the productivity of small-holder farmers and market access of selected commodities for small-holder farmers in Selected Districts of the Recipient's territory,"Malawi Roads Authority,Ministry of Agriculture, Irrigation and Water Development",No,https://projects.worldbank.org/en/projects-operations/project-detail/P173061,"November 23, 2021","December 17, 2021",,"June 30, 2023",BANK APPROVED,G,,,,,14800000.0,Republic of Malawi,,B,,,,,"July 30, 2024",
P175669,Latin America and Caribbean,Argentine Republic,,Sustainable Recovery of Landscapes and Livelihoods in Argentina Project,To improve the management and resilience of ecosystems and related livelihoods of local communities in selected conservation and production landscapes and seascapes,Administracion de Parques Nacionales,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P175669,"January 21, 2021","February 24, 2022","August 31, 2022","May 31, 2027",BANK APPROVED,I,,45000000.0,0.0,,12000000.0,Argentine Republic,,,Substantial,,,,"February 1, 2024",
P172592,Latin America and Caribbean,Belize,,Climate Resilient and Sustainable Agriculture Project,The Project Development Objectives are to: (i) increase agricultural productivity and the adoption of climate-smart agricultural approaches among project beneficiaries; and (ii) respond effectively to an Eligible Crisis or Emergency event.,"Ministry of Economic Development,Ministry of Agriculture, Food Security, and Enterprise (MAFSE)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P172592,"July 22, 2020","March 14, 2022","September 15, 2022","March 31, 2027",BANK APPROVED,I,,25000000.0,0.0,,0.0,BELIZE,,,Moderate,,,,"January 23, 2024",
P170113,Europe and Central Asia,Republic of Kosovo,,Kosovo Public Finances and Sustainable Growth Development Policy Financing,"The objective of the proposed Public Finances and Sustainable Growth DPF is to support the Republic of Kosovo’s efforts to improve fiscal transparency, to enhance private sector development, and to strengthen environmental sustainability in the wake of the COVID-19 crisis.","Ministry of Finance, Labor and Transfers",,https://projects.worldbank.org/en/projects-operations/project-detail/P170113,"June 28, 2019","March 18, 2022","August 16, 2022","September 30, 2023",BANK APPROVED,I,,0.0,56400000.0,,0.0,Republic of Kosovo,,,,,,,"August 17, 2022",
P174289,Latin America and Caribbean,Republic of Panama,,Panama Sustainable Rural Development and Biodiversity Conservation,To contribute to improved protected areas management and promote access to inclusive and biodiversity-friendly economic opportunities in project areas.,Ministry of Environment,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174289,"November 25, 2020","March 24, 2022",,,CONCEPT REVIEW,O,,,,,3505936.0,Republic of Panama,,,Substantial,,,,"December 19, 2024",
P177004,Eastern and Southern Africa,Republic of Angola,,Climate Resilience and Water Security in Angola-RECLIMA,The Project Development Objective is to improve water supply services and strengthen water resources management for climate resilience in selected areas in the Angolan territory,Ministry of Energy and Water,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177004,"August 25, 2021","March 30, 2022","April 25, 2023","December 31, 2028",BANK APPROVED,O,,300000000.0,0.0,,150000000.0,"Republic of Angola,Ministry of Finance",,,Substantial,,,,"January 10, 2024",
P172980,Latin America and Caribbean,St. Vincent and the Grenadines,,Coastal and Marine Ecosystems Management Strengthening Project,To strengthen the management of coastal and marine ecosystems of St. Vincent and the Grenadines.,"Sustainable Development Unit, Ministry of Tourism, Civil Aviation, Sustainable Development & Culture",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P172980,"May 6, 2020","April 5, 2022","July 19, 2022","April 30, 2027",BANK APPROVED,O,,,,,3650000.0,"Ministry of Finance, Economic Planning and Information Technology",,,Moderate,,,,"February 12, 2024",
P177782,Western and Central Africa,Republic of Cameroon,,Emergency Project to Combat the Food Crisis in Cameroon,The Project Development Objective (PDO) is to strengthen food and nutrition security and increase resilience to climate shocks of targeted households and producers.,Ministry of Agriculture and Rural Development,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177782,"March 28, 2022","May 2, 2022","November 25, 2022","December 31, 2025",BANK APPROVED,I,,0.0,100000000.0,,0.0,The Republic of Cameroon,,,High,,,,"June 11, 2024",
P178224,Latin America and Caribbean,United Mexican States,,Mexico Inclusive and Sustainable Economic Growth DPL,The DPL supports policy measures of the authorities that: (a) support vulnerable groups and regions to reap the benefits of economic recovery and (b) reform key policies and institutions that enable sustainable economic growth.,Ministry of Finance and Public Credit (Secretaría de Hacienda y Crédito Público),,https://projects.worldbank.org/en/projects-operations/project-detail/P178224,"March 4, 2022","May 31, 2022","September 6, 2022","December 31, 2023",BANK APPROVED,I,,700000000.0,0.0,,0.0,United Mexican States,,,,,,,"October 10, 2023",
P177031,Western and Central Africa,Republic of Sierra Leone,,Sierra Leone Land Administration Project,The Project Development Objective is to establish an efficient and accessible land administration system.,"Ministry of Lands, Housing and Country Planning",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177031,"August 6, 2021","June 2, 2022","October 27, 2022","July 31, 2028",BANK APPROVED,I,,0.0,41100000.0,,0.0,Republic of Sierra Leone,,,Substantial,,,,"February 29, 2024",
P174814,Eastern and Southern Africa,Eastern and Southern Africa,,Great Lakes Trade Facilitation and Integration Project,"The development objective of the project is to facilitate trade and enhance the commercialization of selected value chains, primarily targeting small-scale and women traders in the borderlands of the Great Lakes Region.","Ministry of Trade, Transport, Industry and Tourism - Burundi,Unite de Gestion de Programme, DRC,COMESA Secretariat",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174814,"November 20, 2020","June 9, 2022","October 19, 2022","June 30, 2028",BANK APPROVED,I,,0.0,250000000.0,,0.0,"Republic of Burundi,Common Market for Eastern and Southern Africa,Democratic Republic of Congo",,,High,,,,"February 5, 2024",
P178791,Western and Central Africa,Western and Central Africa,,Niger and Mauritania Additional Financing to PRAPS-2,To improve the resilience of pastoralists and agro-pastoralists in selected areas in the Sahel region.,"Republic of Niger, Ministry in charge of Livestock,Islamic Republic of Mauritania, Ministry in charge of Livestock,Republic of Senegal, Ministry of Livestock and Animal Production,CILSS Permanent Interstate Committee for Drought Control in the Sahel,Burkina Faso, Ministry of Animal Resources and Fisheries,Republic of Mali, Ministry in charge of Livestock,Republic of Chad, Ministry of Livestock and Animal Production",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178791,"May 5, 2022","June 17, 2022",,"December 31, 2027",BANK APPROVED,I,,0.0,92000000.0,,0.0,"Burkina Faso,Republic of Niger,Republic of Chad,Republic of Mali,Republic of Senegal,Islamic Republic of Mauritania,CILSS Permanent Interstate Committee for Drought Control in the Sahel",,,,,,,"November 14, 2024",
P177712,South Asia,Kingdom of Bhutan,,Green and Resilient Growth DPC-1,"The operation aims to (i) strengthen resilient and private sector-led growth through fiscal sustainability and enhanced access to finance and markets, and (ii) foster green growth focused on renewable natural resources.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P177712,"May 7, 2022","June 21, 2022","June 23, 2022","June 30, 2023",BANK APPROVED,I,,0.0,52500000.0,,0.0,The Kingdom of Bhutan,,,,,,,"November 16, 2022",
P177460,Eastern and Southern Africa,Democratic Republic of the Congo,,DRC Foundational Economic Governance Reforms DPF,"Supporting the Government’s program of reforms to address DRC’s key governance challenges in public finances, market opening and forestry, in order to accelerate inclusive and climate resilient development.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P177460,"March 28, 2022","June 23, 2022","August 24, 2022","June 30, 2023",BANK APPROVED,I,,0.0,250000000.0,,0.0,Ministry of Finance,,,,,,,"April 19, 2023",
P179010,"Middle East, North Africa, Afghanistan, and Pakistan",Republic of Tunisia,,Tunisia Emergency Food Security Response Project,"To (a) ensure, in the short-term, the supply of (i) agricultural inputs for farmers to secure the next cropping seasons and for continued dairy production, and (ii) wheat for uninterrupted access to bread and other grain products for poor and vulnerable households; and (b) strengthen Tunisia’s resilience to food crises by laying the ground for reforms of the grain value chain.",Office des Céréales,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179010,"June 13, 2022","June 28, 2022","August 24, 2022","December 31, 2026",BANK APPROVED,I,,130000000.0,0.0,,11161905.0,Ministry of Economy,,,Substantial,,,,"March 1, 2024",
P175982,Western and Central Africa,Republic of Cote d'Ivoire,,"Forest Investment Project, phase 2",The Development Objective is to conserve and increase the forest stock and improve access to sources of income from sustainable forest management for selected communities in target zones.,Ministry of Environment and Sustainable Development,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P175982,"December 22, 2020","June 30, 2022","October 24, 2022","February 28, 2029",BANK APPROVED,G,,0.0,140000000.0,,8000000.0,Republic of Cote d'Ivoire,,,High,,,,"October 12, 2023",
P178372,Eastern and Southern Africa,Republic of Zambia,,Zambia Growth Opportunities Program,"The objective of the Operation is to promote agricultural diversification, sustainability and jobs in the agri-food sector of Zambia.",Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178372,"February 23, 2022","July 15, 2022","November 3, 2022","December 31, 2026",BANK APPROVED,I,,0.0,300000000.0,,0.0,Republic of Zambia,,,Substantial,,,,"May 7, 2024",
P162462,Eastern and Southern Africa,Republic of the Sudan,,Improving Livelihoods and Nutrition for Smallholder Agro-Pastoralists in Sudan,The proposed Project Development Objective (PDO) is to improve knowledge of nutritional diet and increase access to nutritious food in select communities.,Ministry of Animal Resources,No,https://projects.worldbank.org/en/projects-operations/project-detail/P162462,"November 28, 2017","July 29, 2022",,"September 5, 2025",CONCEPT REVIEW,G,,,,,2700000.0,Republic of Sudan,,C,,,,,"December 19, 2024",
P176993,Western and Central Africa,Republic of Liberia,,Liberia Third Inclusive Growth Development Policy Operation,The program development objectives of these series are: 1) removing distortions in selected sectors and strengthening public-sector transparency; and 2) promoting economic and social inclusion.,Ministry of Finance and Development Planning,,https://projects.worldbank.org/en/projects-operations/project-detail/P176993,"October 29, 2021","September 30, 2022","November 11, 2022","December 31, 2023",BANK APPROVED,I,,0.0,55000000.0,,0.0,The Republic of Liberia,,,,,,,"December 4, 2023",
P171720,South Asia,Nepal,,Dedicated Grant Mechanism for Indigenous Peoples and Local Communities in Nepal,"The Project Development Objective (PDO) is to strengthen the capacity of targeted indigenous peoples and local communities to participate in Nepal's REDD+ processes at the local, national, and global levels.",Rural Reconstruction Nepal (RRN),,https://projects.worldbank.org/en/projects-operations/project-detail/P171720,"January 17, 2020","October 27, 2022","December 16, 2022","August 31, 2027",BANK APPROVED,G,,,,,4500000.0,Rural Reconstruction Nepal (RRN),,,Moderate,,,,"December 22, 2023",
P177957,Latin America and Caribbean,Federative Republic of Brazil,,Brazil DGM for Indigenous People and Traditional Communities Phase 2,"To support the adoption and dissemination of sustainable and resilient natural resource management knowledge and livelihood practices among Indigenous Peoples, Quilombolas, and Traditional Communities in the Cerrado Biome.",Centro de Agricultura Alternativa do Norte de Minas,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177957,"February 21, 2022","November 23, 2022","January 16, 2023","November 30, 2024",BANK APPROVED,G,,,,,930000.0,Centro de Agricultura Alternativa do Norte de Minas,,,Moderate,,,,"March 12, 2024",
P177627,Eastern and Southern Africa,Federal Republic of Somalia,,Barwaaqo - Somalia Water for Rural Resilience Project,"To develop water, agriculture, and environmental services for rural communities in Somalia’s drylands.",Ministry of Planning Investment and Economic Development,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177627,"March 29, 2022","December 9, 2022","January 20, 2023","February 29, 2028",BANK APPROVED,I,,0.0,70000000.0,,0.0,Federal Republic of Somalia,,,Substantial,,,,"March 4, 2024",
P179981,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Pakistan,,Sindh Flood Emergency Rehabilitation Project,The project development objectives are to: (a) rehabilitate damaged infrastructure and provide short-term livelihood opportunities in selected areas of Sindh province affected by the 2022 floods; and (b) strengthen the Government of Sindh's capacity to respond to the impacts of climate change and natural hazards.,"Province of Sindh, Planning and Development Department,Province of Sindh, Irrigation Department",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179981,"November 11, 2022","December 19, 2022","January 10, 2023","June 30, 2028",BANK APPROVED,I,,0.0,500000000.0,,0.0,Islamic Republic of Pakistan,,,Substantial,,,,"December 13, 2023",
P179851,Europe and Central Asia,Republic of Tajikistan,,Tajikistan Strengthening Resilience of the Agriculture Sector Project Additional Financing,To strengthen the foundations for a more resilient agricultural sector and support emergency interventions to address food and nutrition security in Tajikistan,Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179851,"November 17, 2022","December 22, 2022",,"June 30, 2027",BANK APPROVED,I,,0.0,50000000.0,,0.0,Republic of Tajikistan,,,,,,,"November 16, 2023",
P151294,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Oromia Forested Landscape Program – Emission Reduction Project,"The project will generate measured, reported and verified Emissions Reductions (ER) from reduced deforestation, forest degradation, enhancement of forest carbon stocks (REDD+), agriculture and other land use sectors that meet the GHG accounting requirements of the BioCF ISFL in the Oromia State and will distribute ER payments in accordance with an agreed benefit sharing plan.",Ethiopian Forestry Development,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P151294,"October 23, 2014","February 2, 2023","February 9, 2023","December 31, 2028",BANK APPROVED,G,,,,,16950000.0,Federal Democratic Republic of Ethiopia,,,Substantial,,,,"December 7, 2023",
P176989,East Asia and Pacific,People's Republic of China,,China Plastic Waste Reduction Project (Shaanxi),"To reduce plastic pollution from municipal solid waste in selected under-served rural areas of Shaanxi Province, improve provincial plastic waste management, and draw lessons on plastic waste management relevant at the national level.",Provincial Development and Reform Commission,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176989,"May 26, 2022","March 23, 2023","February 19, 2024","December 31, 2029",BANK APPROVED,I,,250000000.0,0.0,,0.0,People's Republic of China,,,High,,,,"February 19, 2024",
P175629,Europe and Central Asia,Georgia,,"Georgia Resilient Agriculture, Irrigation, and Land Project","The Project Development Objective (PDO) is to: (a) improve irrigation, and drainage services, and agricultural production in project areas; and (b) strengthen national irrigation and land management institutional capacity for climate resilient planning.","National Agency of Public Registry,Ministry of Environmental Protection and Agriculture,National Agency of Public Registry,Ministry of Environmental Protection and Agriculture",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P175629,"January 26, 2022","March 24, 2023","July 21, 2023","September 30, 2029",BANK APPROVED,I,,75000000.0,0.0,,0.0,"Georgia,Georgia",,,Substantial,,,,"January 15, 2024",
P167595,East Asia and Pacific,Socialist Republic of Viet Nam,,Transforming the Mekong Delta GCF Program for Vietnam,The project development objective (PDO) is to scale up the transition of small-holder farmers to climate resilient livelihoods and strengthen their participation in flood-based value chains in select areas of the upper Mekong Delta in Vietnam. This Project is part of the overall Mekong Program for Vietnam and Cambodia.,Ministry of Agriculture and Rural Development (MARD),,https://projects.worldbank.org/en/projects-operations/project-detail/P167595,"March 21, 2019","March 30, 2023",,,CONCEPT REVIEW,G,,,,,40000000.0,Government of Vietnam,,,Substantial,,,,"December 19, 2024",
P177005,Western and Central Africa,Burkina Faso,,"Burkina Faso Entrepreneurship, Skills and Technology Project","To increase MSMEs' access to finance, technology, and a better trained workforce.","Ministry of Industry, Commerce and Handicrafts,Ministery of secondary education and vocational training",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P177005,"October 27, 2021","May 8, 2023","November 27, 2023","June 30, 2029",BANK APPROVED,I,,0.0,160000000.0,,0.0,Burkina Faso,,,Substantial,,,,"February 6, 2024",
P179242,South Asia,Republic of Maldives,,"Transforming Fisheries Sector Management in South-West Indian Ocean Region and Maldives Project (TransFORM, SWIOFish5)","To strengthen regional, evidence-based fisheries management in the South-West Indian Ocean Region and to improve competitiveness in the fisheries sector in the Maldives","Maldives Ministry of Fisheries and Ocean Resources,Indian Ocean Commission (IOC) Secretariat",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179242,"August 1, 2022","May 16, 2023","August 9, 2023","December 31, 2030",BANK APPROVED,I,,0.0,64800000.0,,0.0,"Republic of Maldives,Indian Ocean Commission (IOC)",,,Moderate,,,,"March 28, 2024",
P180323,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Pakistan,,Integrated Flood Resilience and Adaptation Project,The project development objective (PDO) is to improve livelihoods and essential services and enhance flood risk protection in selected communities affected by the 2022 floods.,"Irrigation Department, Province of Balochistan,Planning and Development Department, Province of Balochistan,Ministry of Planning, Development and Special Initiatives",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180323,"April 21, 2023","May 25, 2023","July 20, 2023","December 31, 2028",BANK APPROVED,I,,0.0,213000000.0,,0.0,Islamic Republic of Pakistan,,,Substantial,,,,"January 25, 2024",
P179818,Eastern and Southern Africa,Eastern and Southern Africa,,Tanzania Food Systems Resilience Program,"To support food systems resilience by strengthening agricultural service delivery, the adoption of climate resilient technologies and fiscal performance in the agricultural sector.","Ministry of Agriculture,Ministry of Agriculture, Irrigation, Natural Resources and Livestock",No,https://projects.worldbank.org/en/projects-operations/project-detail/P179818,"November 7, 2022","May 31, 2023","September 5, 2023","July 31, 2028",BANK APPROVED,I,,0.0,300000000.0,,0.0,United Republic of Tanzania,,,Moderate,,,,"June 27, 2024",
P178763,"Middle East, North Africa, Afghanistan, and Pakistan",Kingdom of Morocco,,Morocco Climate Operation / Support to the Nationally-Determined Contribution (NDC),The Objective of the Program is to strengthen the institutional capacity to implement the NDC and enhance climate resilience of targeted vulnerable groups and ecosystems in the Program area.,"Ministère de l’Équipement et de l’Eau (MEE),Ministère de la Transition Energétique et du Développement Durable (MTEDD),Ministry of Economy and Finance,Direction Générale de la Météorologie (DGM),Agence pour le Développement Agricole,Caisse Nationale de Securité Sociale,Agence Nationale de Développement des Zones Oasiennes et Arganier (ANDZOA),Ministère de l'Agriculture, de la Pêche Maritime, du Développement Rural et des Eaux et Forêts,Agence Nationale des Eaux et Forêts (ANEF)",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P178763,"July 27, 2022","June 9, 2023","January 8, 2024","June 30, 2028",BANK APPROVED,I,,350000000.0,0.0,,0.0,Kingdom Of Morocco,,,,,,,"May 21, 2024",
P178545,East Asia and Pacific,Lao People's Democratic Republic,,Community Livelihood Enhancement And Resilience,"To improve rural livelihoods and consumption of diverse foods for targeted vulnerable communities, and to respond promptly and effectively in case of Eligible Crisis or Emergency.",Poverty Reduction Fund - Ministry of Agriculture and Forestry,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178545,"May 6, 2022","June 15, 2023","October 17, 2023","December 31, 2027",BANK APPROVED,I,,0.0,45000000.0,,0.0,Lao People’s Democratic Republic,,,Moderate,,,,"February 14, 2024",
P180060,Western and Central Africa,Republic of Ghana,,Ghana Tree Crop Diversification Project,"The Project Development Objective (PDO) is to improve economic, climate, and social resilience in selected tree crop value chains.","The Ghana Cocoa Board (COCOBOD),The Tree Crops Development Authority (TCDA)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180060,"November 18, 2022","June 23, 2023","March 17, 2024","December 14, 2029",BANK APPROVED,I,,0.0,200000000.0,,0.0,The Republic of Ghana,,,High,,,,"February 15, 2024",
P180379,East Asia and Pacific,Republic of the Philippines,,Philippine Rural Development Project Scale-up,To improve farmers and fisherfolk access to markets and increase income from selected agri-fishery value chains,Department of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180379,"January 4, 2023","June 29, 2023","August 23, 2023","June 30, 2029",BANK APPROVED,I,,600000000.0,0.0,,0.0,Republic of the Philippines,,,Substantial,,,,"March 3, 2024",
P181088,Western and Central Africa,Western and Central Africa,,"Additional Financing to the Food System Resilience Program, Phase 2 Sierra Leone",To increase preparedness against food insecurity and improve the resilience of food systems in participating countries.,"Ministry of Food and Agriculture - Ghana,Ministry of Agricultural Development - Chad,Ministry of Agriculture and Forestry - Sierra Leone",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181088,"June 29, 2023","July 27, 2023",,"September 30, 2028",BANK APPROVED,G,,,,,25000000.0,"Republic of Ghana,Republic of Chad,Republic of Sierra Leone",,,,,,,"November 14, 2024",
P181139,Western and Central Africa,Western and Central Africa,,"Additional Financing to West Africa Food Systems Resilience Program, Phase 1",To increase preparedness against food insecurity and improve the resilience of food systems in participating countries.,"Ministry of Agriculture, Hydro-Agricultural Developments and Mechanization - Burkina Faso,Ministry of Rural Development - Mali,Ministry of Agriculture - Niger,Ministry of Agriculture, Livestock and Rural Development - Togo",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181139,"July 11, 2023","August 11, 2023",,"May 31, 2027",BANK APPROVED,G,,,,,20000000.0,"CILSS,ECOWAS,Republic of Togo,Republic of Burkina Faso,Republic of Mali,Republic of Niger,CORAF",,,,,,,"November 14, 2024",
P180266,Eastern and Southern Africa,Republic of Mauritius,,Rodrigues Airport Project,The Project Development Objective (PDO) is to improve air transport access and enhance the climate resilience and productivity of the island of Rodrigues.,"Airport of Rodrigues Limited (ARL),Airports of Mauritius Co. Ltd (AML)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180266,"December 18, 2022","September 29, 2023","October 2, 2024","June 30, 2029",BANK APPROVED,I,,184000000.0,0.0,,16000000.0,Republic of Mauritius,,,High,,,,"October 1, 2023",
P181345,Eastern and Southern Africa,Republic of Kenya,,SECOND ADDITIONAL FINANCING FOR KENYA WATER SECURITY AND CLIMATE RESILIENCE PROJECT,(a) increase access to irrigation water for project beneficiaries and (b) enhance the institutional framework and strengthen capacity for water security and climate resilience in certain areas of the territory of the Recipient.,Ministry of Water & Sanitation,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P181345,"August 14, 2023","October 27, 2023",,"May 31, 2025",BANK APPROVED,I,,0.0,30000000.0,,0.0,Republic of Kenya,,A,,,,,"March 24, 2024",
P179338,Western and Central Africa,Republic of Cote d'Ivoire,,Côte d'Ivoire Rural Land Tenure Management Strengthening Program,"The Program Development Objectives are to strengthen the National Rural Land Tenure Program (PNSFR) delivery systems, increase landregistration efficiency, and increase land administration capacity.",Agence Foncière Rurale,,https://projects.worldbank.org/en/projects-operations/project-detail/P179338,"December 21, 2022","November 17, 2023","February 29, 2024","February 1, 2029",BANK APPROVED,I,,0.0,200000000.0,,0.0,Republic of Côte d'Ivoire,,,,,,,"June 1, 2023",
P177467,Europe and Central Asia,Kyrgyz Republic,,Kyrgyz Republic Air Quality Improvement Project,The Project Development Objective is to i) strengthen the capacity of the Kyrgyz Republic to manage air quality; and ii) reduce net PM2.5 and GHG emissions in Bishkek.,"Ministry of Natural Resources, Ecology and Technical Supervision,Ministry of Finance",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177467,"July 14, 2022","November 29, 2023","June 6, 2024","December 31, 2030",BANK APPROVED,I,,0.0,50000000.0,,0.0,Kyrgyz Republic,,,Moderate,,,,"July 10, 2023",
P180196,Eastern and Southern Africa,Republic of Rwanda,,"Boosting Green Finance, Investment and Trade in Rwanda","The PDO is to support the implementation of a reform agenda to boost green, private sector-led growth in Rwanda and stimulate green investments.","Ministry Of Trade And Industry,Rwanda Inspectorate, Competition and Consumer Protection Authority,Rwanda Development Board,Ministry of Environment,National Bank of Rwanda,Ministry of Finance and Economic Planning",,https://projects.worldbank.org/en/projects-operations/project-detail/P180196,"June 13, 2023","December 8, 2023","December 20, 2023","April 30, 2024",BANK APPROVED,I,,0.0,125000000.0,,0.0,Government of Rwanda,,,,,,,"May 25, 2023",
P181083,Western and Central Africa,Republic of Liberia,,Rural Economic Transformation Project Second Additional Financing,To improve productivity and market access for small holder farmers and agri-enterprises for selected value chains in project participating counties.,Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181083,"November 11, 2023","December 19, 2023",,"June 30, 2029",BANK APPROVED,O,,0.0,76000000.0,,9000000.0,"Ministry of Agriculture,Republic of Liberia",,,,,,,"May 17, 2024",
P180244,Western and Central Africa,Western and Central Africa,,WEST AFRICA FOOD SYSTEM RESILIENCE PROGRAM (FSRP) PHASE 3,To increase preparedness against food insecurity and improve the resilience of food systems in Senegal,"Ministry of Agriculture, Food Sovereignty and Livestock",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180244,"January 25, 2023","January 18, 2024","July 30, 2024","March 29, 2030",BANK APPROVED,I,,0.0,200000000.0,,30000000.0,Ministry of Finance and Budget,,,Substantial,,,,"November 14, 2024",
P181480,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Afghanistan,,Additional Financing for Afghanistan Emergency Food Security Project,To improve resilience of agriculture production system for target beneficiaries,FAO,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181480,"January 12, 2024","February 23, 2024",,"December 31, 2027",BANK APPROVED,G,,,,,100000000.0,FAO,,,,,,,"March 26, 2024",
P177474,Latin America and Caribbean,Federative Republic of Brazil,,Piauí Pillars of Growth and Social Inclusion Project 2,"To increase land tenure security, the adoption of sustainable natural resources management practices, and Climate-Smart Agriculture practices among target beneficiaries in the State of Piauí; and in case of an Eligible Crisis or Emergency, respond promptly and effectively to it.",Piauí State Secretariat for Planning (SEPLAN),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177474,"September 20, 2022","March 14, 2024","March 26, 2025","July 31, 2029",BANK APPROVED,I,,50000000.0,0.0,,0.0,,,,Substantial,,,,"August 3, 2023",
P181080,Latin America and Caribbean,Republic of Colombia,,Colombia Green and Resilient DPO 2,Accelerate climate action by: (i) advancing the low-carbon energy transition; (ii) promoting sustainable land use; (iii) building resilience and adaptation to climate change; and (iv) expanding climate finance.,"Ministry of Finance and Public Credit,National Planning Department",,https://projects.worldbank.org/en/projects-operations/project-detail/P181080,"November 17, 2023","March 28, 2024","July 8, 2024","April 30, 2025",BANK APPROVED,I,,750000000.0,0.0,,0.0,Republic of Colombia,,,,,,,"February 28, 2024",
P504531,Eastern and Southern Africa,Republic of Burundi,,"Burundi Health Emergency Preparedness, Response, and Resilience Project",The Development Objective (DO) is to strengthen health system resilience and multisectoral preparedness and response to health emergencies in the Republic of Burundi.,Ministry of Health,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P504531,"March 13, 2024","March 30, 2024","August 6, 2024","June 30, 2029",BANK APPROVED,I,,0.0,50000000.0,,0.0,Republic of Burundi,,,Moderate,,,,"June 30, 2025",
P174825,South Asia,Republic of India,,West Bengal Boosting Logistics Efficiency and Trade Facilitation Program,To increase logistics efficiency and trade facilitation in West Bengal,"West Bengal Department of Industries, Commerce and Enterprises",,https://projects.worldbank.org/en/projects-operations/project-detail/P174825,"December 16, 2022","April 24, 2024","May 15, 2025","June 30, 2028",BANK APPROVED,I,,150000000.0,0.0,,0.0,India,,,,,,,"June 16, 2023",
