Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P181563,South Asia,People's Republic of Bangladesh,,Technical Assistance for Repurposing of Agricultural Public Support Towards a Sustainable Food System Transformation in Bangladesh,To generate evidence on strategies for repurposing input subsidies to programs that build climate-smart agriculture in Bangladesh.,"Ministry of Agriculture,Department of Agricultural Extension",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181563,"December 11, 2023","June 28, 2024","October 2, 2024","September 30, 2027",BANK APPROVED,G,,,,,14500000.0,People's Republic of Bangladesh,,,Low,,,,"March 4, 2024",
P179276,Western and Central Africa,Republic of Niger,,Livestock and Agriculture Modernization Project (LAMP),"The proposed Project Development Objective (PDO) is to increase productivity, commercialization, and climate resilience for project beneficiaries.",Ministry of Agriculture and Livestock,No,https://projects.worldbank.org/en/projects-operations/project-detail/P179276,"March 20, 2023","June 28, 2024","February 6, 2025","September 28, 2029",BANK APPROVED,I,,0.0,350000000.0,,0.0,Ministry of Economy and Finance,,,Substantial,,,,"November 14, 2024",
P181488,Western and Central Africa,Western and Central Africa,,"Additional Financing to the Food System Resilience Program, Phase 2 Ghana",To increase preparedness against food insecurity and improve the resilience of food systems in participating countries.,"Ministry of Food and Agriculture - Ghana,Ministry of Agricultural Development - Chad,Ministry of Agriculture and Forestry - Sierra Leone",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181488,"May 8, 2024","June 29, 2024",,"September 30, 2028",BANK APPROVED,G,,,,,15770000.0,"Republic of Sierra Leone,Republic of Ghana,Republic of Chad",,,,,,,"June 29, 2024",
P181660,Eastern and Southern Africa,Republic of Rwanda,,COMMERCIALIZATION AND DE-RISKING FOR AGRICULTURAL TRANSFORMATION PROJECT-ADDITIONAL FINANCING,"The Project Development Objectives are to increase the use of irrigation and commercialization among producers and agribusiness firms in supported value chains, and to increase access to agricultural finance.","Development Bank of Rwanda,Rwanda Agriculture and Animal Resources Development Board",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P181660,"June 27, 2024","June 30, 2024",,"April 30, 2027",BANK APPROVED,G,,,,,4000000.0,"Ministry of Finance and Economic Planning (MINECOFIN), Republic of Rwanda",,,,,,,"July 8, 2024",
P181591,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Ethiopia First Sustainable and Inclusive Growth Development Policy Operation,To support the Government of Ethiopia's efforts to: (i) advance financial sector restructuring and trade liberalization; (ii) promote fiscal sustainability and transparency; and (iii) enhance social resilience and climate action,Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P181591,"May 31, 2024","July 30, 2024","July 31, 2024","December 31, 2027",BANK APPROVED,I,,0.0,1500000000.0,,0.0,Federal Democratic Republic of Ethiopia,,,,,,,"March 15, 2024",
P500390,"Middle East, North Africa, Afghanistan, and Pakistan",Lebanese Republic,,Community-based Wildfire Risk Management in Lebanon’s Vulnerable Landscapes,The project development objective (PDO) is to reduce wildfire risks in selected hotspots in Lebanon by improving forest landscape management.,Ministry of Environment,,https://projects.worldbank.org/en/projects-operations/project-detail/P500390,"November 2, 2023","August 27, 2024","October 18, 2024","July 31, 2028",BANK APPROVED,,,,,,,Ministry of Finance,,,Moderate,,,,"May 13, 2025",
P506130,Latin America and Caribbean,Oriental Republic of Uruguay,,Uruguay Agro-Ecological and Climate Resilient Systems Project,(i) strengthen agricultural public systems and rural producers to increase climate change adaptation and mitigation actions and promote Agro-ecological production; and (ii) respond effectively in case of an Eligible Crisis or Emergency.,,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P506130,"July 19, 2024","September 30, 2024",,,BANK APPROVED,G,,35500000.0,0.0,,1000000.0,,,,,,,,"April 14, 2025",
P180860,East Asia and Pacific,Republic of Indonesia,,Integrated Land Administration and Spatial Planning Project,"to strengthen climate-informed spatial planning, land tenure security and land administration in Indonesia","Ministry of Home Affairs,Geospatial Information Agency,Ministry of Agrarian Affairs and Spatial Planning / National Land Agency (ATR/BPN)",No,https://projects.worldbank.org/en/projects-operations/project-detail/P180860,"May 30, 2023","September 30, 2024","December 23, 2024","November 30, 2029",BANK APPROVED,I,,653000000.0,0.0,,0.0,Republic of Indonesia,,,Substantial,,,,"May 15, 2023",
P178646,Europe and Central Asia,Montenegro,,Montenegro First Resilient Fiscal and Sustainable Development DPF,The program development objective is to support the Government of Montenegro to: (i) strengthen fiscal sustainability and (ii) enable sustainable development.,Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P178646,"April 13, 2023","October 4, 2024","December 9, 2024","March 31, 2026",BANK APPROVED,I,,86600000.0,0.0,,0.0,Montenegro,,,,,,,"June 30, 2023",
P181002,South Asia,Nepal,,Additional Financing for Forests for Prosperity,"The revised PDO is as follows: “To improve sustainable forest management, increase benefits from forests, and contribute to net Greenhouse Gas Emission (GHG) reductions in selected municipalities in participating provinces in Nepal.”",Ministry of Forests and Environment,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P181002,"June 10, 2024","October 8, 2024",,"July 16, 2026",BANK APPROVED,G,,,,,12000000.0,Ministry of Finance,,,,,,,"July 15, 2024",
P179935,South Asia,Republic of India,,Enhancing Landscape and Ecosystem Management (ELEMENT) Project,To improve landscape management and increase benefits for targeted forest dependent communities in Tripura and Nagaland.,"Ministry of Development of North Eastern Region (MDoNER),State Forest Development Agency (SFDA), Department of Forests ,Government of Tripura,Society for Climate Resilient Agriculture in Nagaland (SoCRAN),Government of Nagaland",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179935,"June 26, 2023","November 25, 2024","March 7, 2025","June 30, 2030",BANK APPROVED,I,,225515008.0,0.0,,2400000.0,India,,,Substantial,,,,"July 11, 2023",
P180234,Western and Central Africa,Republic of Cote d'Ivoire,,Cote d'Ivoire Investment for Growth DPF3/PBG/D4D,The Program Development Objective (PDO) of the proposed operation is to: (1) strengthen competition in key enabling sectors and domestic revenue mobilization; (2) expand equitable access to health and education services; (3) promote the sustainable use of natural resources.,Ministry of Finance and Budget,,https://projects.worldbank.org/en/projects-operations/project-detail/P180234,"June 14, 2024","December 5, 2024","December 19, 2024","December 31, 2025",BANK APPROVED,I,,0.0,310600000.0,,0.0,Republic of Cote d'Ivoire,,,,,,,"February 6, 2024",
P181238,Western and Central Africa,Republic of Togo,,Togo's Second Sustainable and Inclusive Development Policy Financing,"Support green, inclusive and resilient development in Togo by (i) promoting sustainable agriculture, rural electrification and climate action; (ii) boosting human capital and the resilience of vulnerable populations, and (iii) rebuilding fiscal space for priority interventions.",Republic of Togo,,https://projects.worldbank.org/en/projects-operations/project-detail/P181238,"March 28, 2024","December 10, 2024","December 12, 2024","May 31, 2026",BANK APPROVED,I,,0.0,200000000.0,,0.0,Ministry of Economy and Finance,,,,,,,"February 21, 2024",
P181428,Europe and Central Asia,Republic of Turkiye,,Agriculture Sector Recovery in Türkiye's Earthquake-affected Provinces,The Project Development Objective is to support the resilient recovery of the agriculture sector in Türkiye’s earthquake-affected provinces and targeted adjacent areas.,MINISTRY OF AGRICULTURE AND FORESTRY,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P181428,"October 9, 2023","December 11, 2024","April 17, 2025","December 31, 2030",BANK APPROVED,I,,250000000.0,0.0,,0.0,REPUBLIC OF TÜRKIYE,,,Moderate,,,,"August 16, 2023",
P504625,East Asia And Pacific,East Asia and Pacific,,Viet Nam TCAF Project,,MARD,No,https://projects.worldbank.org/en/projects-operations/project-detail/P504625,"July 16, 2024","December 12, 2024",,,CONCEPT REVIEW,,,,,,,The Socialist Republic of VietNam,,,Substantial,,,,,
P178687,South Asia,Nepal,,"NEPAL SECOND GREEN, RESILIENT, AND INCLUSIVE PROGRAMMATIC DEVELOPMENT POLICY CREDIT","To improve the enabling environment for Nepal's green, resilient, and inclusive development pathway.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P178687,"October 14, 2023","December 12, 2024","March 17, 2025","December 15, 2025",BANK APPROVED,I,,0.0,100000000.0,,0.0,Nepal,,,,,,,"February 11, 2024",
P180864,Eastern and Southern Africa,Republic of Burundi,,Burundi Colline Climate Resilience Project,"To strengthen the climate resilience of target fragile colline communities, landscapes and institutions across Burundi","Ministry of Environment, Agriculture and Livestock of Burundi (MINEAGRIE)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180864,"June 20, 2023","December 19, 2024","March 20, 2025","March 31, 2031",BANK APPROVED,O,,0.0,70000000.0,,18300000.0,Republic of Burundi,,,Substantial,,,,"June 15, 2023",
P505244,Eastern and Southern Africa,Republic of Rwanda,,"Boosting Green Finance, Investment and Trade in Rwanda","The PDO is to support reforms aimed at creating a level playing field and mobilizing investment, particularly green.","Rwanda Inspectorate, Competition, and Consumer Protection Authority (RICA),Rwanda Development Board,Ministry of Trade and Industry (MINICOM)",,https://projects.worldbank.org/en/projects-operations/project-detail/P505244,"August 21, 2024","December 20, 2024","December 24, 2024","December 20, 2025",BANK APPROVED,I,,0.0,255000000.0,,0.0,Republic of Rwanda,,,,,,,"June 24, 2025",
P502536,Eastern and Southern Africa,United Republic of Tanzania,,Promoting Community Led Nature-based Solutions to Climate Change Adaptation in the Usangu Catchment,Promote community led nature-based solutions to climate change adaptation in the Usangu catchment,Rufiji Basin Water Board,,https://projects.worldbank.org/en/projects-operations/project-detail/P502536,"October 1, 2024","January 23, 2025",,"November 30, 2027",BANK APPROVED,G,,,,,2800000.0,United Republic of Tanzania,,,Substantial,,,,"May 29, 2025",
P180627,East Asia and Pacific,Lao People's Democratic Republic,,Lao PDR Enhancing Access to Benefits while Lowering Carbon Emissions,"To enhance the inclusion of target populations, particularly women and ethnic groups living in selected remote villages, in receiving carbon and non-carbon benefits from the Lao PDR Emissions Reduction Program.",RECOFTC,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P180627,"July 20, 2023","February 22, 2025",,"December 31, 2027",BANK APPROVED,G,,,,,3000000.0,RECOFTC,,,Moderate,,,,"August 30, 2023",
P508693,Latin America and Caribbean,Co-operative Republic of Guyana,,Guyana One Health Project,"To strengthen Guyana’s capacities to prevent, prepare for and respond to health emergencies through a One Health approach and, in the case of an Eligible Crisis or Emergency, respond promptly and effectively to it.",Ministry of Health,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P508693,"December 5, 2024","March 14, 2025","April 9, 2025","March 31, 2030",BANK APPROVED,I,,0.0,7000000.0,,15000000.0,Co-operative Republic of Guyana,,,Moderate,,,,"April 14, 2025",
P507322,Latin America and Caribbean,Federative Republic of Brazil,,"Brazil Increasing Productivity, Sustainability and Inclusion DPF","To support the Federal Government of Brazil to (i) improve taxation and fiscal sustainability, (ii) promote climate action by enabling sustainable finance and environmental preservation, and (iii) strengthen social inclusion.",Ministry of Finance / Secretariate of the Treasury,,https://projects.worldbank.org/en/projects-operations/project-detail/P507322,"September 20, 2024","March 18, 2025",,"December 31, 2026",BANK APPROVED,I,,1000000000.0,0.0,,0.0,Federative Republic of Brazil,,,,,,,"May 28, 2025",
P180535,East Asia and Pacific,Kingdom of Cambodia,,Cambodia Inclusive Livestock Value Chains Project,The Project Development Objective is to sustainably improve livestock-based livelihoods and strengthen animal health services in target project locations.,"Ministry of Agriculture, Forestry and Fisheries (MAFF)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180535,"July 10, 2023","March 24, 2025",,"December 31, 2029",BANK APPROVED,G,,,,,20000000.0,KINGDOM OF CAMBODIA,,,Substantial,,,,"May 31, 2023",
P181263,Latin America and Caribbean,Republic of Peru,,Green and Resilient Development for a Decarbonized Economy in Peru,To support the Government of Peru (GoP) in: (i) strengthening climate change adaptation; and (ii) promoting decarbonized development in selected sectors.,Ministry of Economy and Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P181263,"May 16, 2024","March 26, 2025",,"March 31, 2028",BANK APPROVED,I,,500000000.0,0.0,,0.0,The Republic of Peru,,,,,,,"May 16, 2023",
P508182,Western and Central Africa,Republic of Benin,,Gazetted Forests Management Project 2,"To improve the integrated management of targeted Gazetted forests, increase sustainable production of fuelwood, and increase access to better jobs in selected value chains",Ministry of Environment and Transport,No,https://projects.worldbank.org/en/projects-operations/project-detail/P508182,"December 19, 2024","April 30, 2025",,"July 31, 2032",BANK APPROVED,I,,0.0,80700000.0,,0.0,Republic of Benin,,,Moderate,,,,"April 30, 2025",
P179537,Eastern and Southern Africa,Republic of Uganda,,Strengthening Productive Capacity and Resilience of Smallholder Sweet Potato Producer Organizations in Uganda,The Project Development Objective is to increase production and consumption of sweet potato and build the resilience of the smallholder producers and processors for economic value addition in project areas.,Soroti Sweet potato Producer and Processors Association (SOSPPA),TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P179537,"June 20, 2023","May 1, 2025",,"December 31, 2028",BANK APPROVED,G,,,,,2330000.0,Soroti Sweet potato Producer and Processors Association (SOSPPA,,,Substantial,,,,"August 26, 2024",
P175980,East Asia and Pacific,People's Republic of China,,Sustainable Mercury Management in Nonferrous Metal Industry,"The Project Development Objective is to strengthen the regulatory framework and capacity for reducing mercury emission, and to promote the adoption of related techniques and good practices for enterprises in the nonferrous metal industry.",Foreign Environmental Cooperation Office of Ministry of Ecology and Environment,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P175980,"November 1, 2021","May 1, 2025",,"February 28, 2031",BEGIN NEGOTIATION,O,,,,,20300000.0,The Ministry of Finance of the People's Republic of China (For and on Behalf of the People's Republic of China),,,Substantial,,,,"July 13, 2023",
P505267,East Asia and Pacific,People's Republic of China,,Low-Carbon Agriculture and Soil Health Improvement Program,The PforR Program Development Objective is to reduce agriculture greenhouse gas (GHG) emissions and enhance the productive capacity of degraded farmland in selected Counties in Hubei province.,Hubei Provincial Department of Agriculture and Rural Affairs,,https://projects.worldbank.org/en/projects-operations/project-detail/P505267,"May 29, 2024","May 2, 2025",,"June 30, 2030",BANK APPROVED,I,,150000000.0,0.0,,0.0,People's Republic of China,,,,,,,"May 2, 2025",
P504033,Latin America and Caribbean,Republic of Costa Rica,,Program for Sustainable and Competitive Agriculture in Costa Rica,"To improve the sustainability, competitiveness, and economic participation of selected small and medium agricultural producers in Costa Rica.",Ministerio de Agricultura y Ganadería (MAG),,https://projects.worldbank.org/en/projects-operations/project-detail/P504033,"June 25, 2024","May 2, 2025",,"May 27, 2031",BANK APPROVED,I,,120000000.0,0.0,,20000000.0,Republic of Costa Rica,,,,,,,"July 4, 2025",
P176547,"Middle East, North Africa, Afghanistan, and Pakistan",Lebanese Republic,,Employment Creation for Vulnerable Lebanese Citizens and Syrian Displaced Population in Livestock Value Chain,The Project Development Objective (PDO) is to create employment opportunities for vulnerable Lebanese farmers and displaced populations and decrease the cost of production for project beneficiaries in the dairy value chain.,Food and Agriculture Organization of the United Nations (FAO),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176547,"September 2, 2021","May 6, 2025",,"June 30, 2027",BANK APPROVED,G,,,,,4500000.0,Food and Agriculture Organization of the United Nations (FAO),,,Moderate,,,,"August 28, 2023",
P509060,Latin America and Caribbean,Caribbean,,"Strengthening Prevention, Preparedness and Response to Emerging Health Threats in the OECS Region",To strengthen surveillance and diagnostic capacity in the selected four OECS countries through the implementation of a One Health approach.,"Ministry of Health, Wellness and the Environment - Saint Vincent and the Grenadines,Ministry of Health, Wellness and Elderly Affairs - Saint Lucia,Ministry of Health, Wellness, Social Services - Commonwealth of Dominica,Ministry of Health, Wellness & Religious Affairs - Grenada",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P509060,"March 7, 2025","May 10, 2025",,"March 31, 2028",BANK APPROVED,,,,,,2247448.0,"Commonwealth of Dominica,Grenada,Saint Lucia,Saint Vincent and the Grenadines",,,Moderate,,,,"May 29, 2025",
P181459,Europe and Central Asia,Central Asia,,"One Health for Pandemic Prevention, Food Systems Resilience, and Ecosystem Health in Central Asia","To strengthen the capacity to prevent, detect, and respond to priority zoonotic diseases, antimicrobial resistance, and food safety issues in Central Asia through a regional One Health approach.","Tajikistan - Committee for Environmental Protection,Kyrgyz Republic - Ministry of Natural Resources, Ecology and Technical Supervision (MNRETS),Tajikistan - Ministry of Agriculture,Tajikistan - Committee for Food Security,Tajikistan - Ministry of Health and Social Protection and Population,Kyrgyz Republic - Ministry of Health,Kyrgyz Republic - Ministry of Water Resources, Agriculture and Processing Industry",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P181459,"February 23, 2024","May 27, 2025","July 14, 2025","October 31, 2030",BANK APPROVED,G,,0.0,60000000.0,,7030000.0,"Regional Environmental Centre for Central Asia,Republic of Tajikistan,Kyrgyz Republic",,,Substantial,,,,"November 14, 2024",
P507257,Latin America and Caribbean,Latin America and Caribbean,,Critical Ecosystem Partnership Fund – Caribbean Hotspot Project,The project development objective (PDO) is to improve the capacity of civil society organizations to reduce threats to globally important biodiversity in the Caribbean Islands Biodiversity Hotspot.,,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P507257,"March 24, 2025","May 28, 2025",,,BANK APPROVED,G,,,,,2350000.0,,,,,,,,"May 28, 2025",
P510476,Eastern and Southern Africa,Republic of Uganda,,Uganda Development Response to Displacement Impacts Project Phase II,"To improve access to basic social and economic services, expand economic opportunities and enhance environmental management for host communities and refugees in the target areas.","Office of the Prime Minister,Inspectorate of Government",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P510476,"March 5, 2025","June 4, 2025",,"December 31, 2031",BANK APPROVED,I,,0.0,328000000.0,,0.0,Republic of Uganda,,,Substantial,,,,"June 20, 2025",
P500553,Eastern and Southern Africa,Republic of South Sudan,,South Sudan Resilient Livestock Sector Project,"To enhance animal health, improve rangeland management, and strengthen resilience of livestock production in project areas.",Ministry of Livestock and Fisheries,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P500553,"December 20, 2023","June 10, 2025",,"May 31, 2030",BANK APPROVED,I,,0.0,40000000.0,,0.0,Republic of South Sudan,,,High,,,,"June 10, 2025",
P180742,Eastern and Southern Africa,United Republic of Tanzania,,Scaling-up Locally Led Climate Action Program,Strengthen national and local government systems for increased climate resilience and invest in locally led climate resilience actions in Selected Districts,"President’s Office - Regional Administration and Local Government,Vice President's Office,President’s Office- Regional Administration and Local Government and Special Departments,President's Office - Finance and Planning,Ministry of Finance,First Vice President's Office",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180742,"December 6, 2024","June 11, 2025",,"July 31, 2030",BANK APPROVED,I,,0.0,100000000.0,,10000000.0,United Republic of Tanzania,,,Low,,,,"September 19, 2023",
P509738,Eastern and Southern Africa,Republic of Kenya,,Kenya Watershed Services Improvement Project,The Project Development Objective (PDO) is to expand the area under sustainable land and watershed management and to improve livelihoods of communities in the project areas.,State Department for Forestry,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P509738,"February 20, 2025","June 12, 2025",,"December 31, 2030",BANK APPROVED,I,,0.0,200000000.0,,0.0,Republic of Kenya,,,High,,,,"June 12, 2025",
P509237,"Middle East, North Africa, Afghanistan, and Pakistan",Republic of Tunisia,,Support to Job Creation in the Agri-Food Sector and Rural Space,The Project development objective is to help restore and promote job creation in the agri-food sector in Tunisia.,Microfinanza SRL,,https://projects.worldbank.org/en/projects-operations/project-detail/P509237,"January 23, 2025","June 19, 2025",,"December 31, 2026",BANK APPROVED,G,,,,,4000000.0,Microfinanza SRL,,,Moderate,,,,"June 19, 2025",
P179227,"Middle East, North Africa, Afghanistan, and Pakistan",Islamic Republic of Pakistan,,Balochistan Water Security and Productivity Improvement Project,"The Project Development Objective (PDO) is to improve flood protection, increase access to water for productive use, and improve water supply service delivery in selected areas of Balochistan","Public Health Engineering Department,Planning and Development Department,Balochistan Irrigation Department",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P179227,"August 4, 2023","June 24, 2025",,"December 31, 2031",BANK APPROVED,I,,0.0,94000000.0,,0.0,Islamic Republic of Pakistan,,,Substantial,,,,"June 14, 2023",
P177450,East Asia and Pacific,People's Republic of China,,Sustainable Ecosystem Restoration and Biodiversity Conservation Project,The Project Development Objective is to restore priority habitats and enhance in-situ and ex-situ conservation for priority species in targeted areas of Shanxi Province.,Shanxi Provincial Forest and Grassland Administration,No,https://projects.worldbank.org/en/projects-operations/project-detail/P177450,"May 2, 2023","June 24, 2025",,"May 31, 2031",BANK APPROVED,I,,100000000.0,0.0,,0.0,People's Republic of China,,,High,,,,"May 30, 2023",
P179757,Latin America and Caribbean,Republic of Costa Rica,,EnABLE Costa Rica Country Project Supporting Social Inclusion in FCPF Emission Reductions Program,The Project Development Objectives (PDOs) is to enhance the inclusion of Indigenous Peoples and targeted beneficiaries in Costa Rica’s ERP and maximize their use of carbon and non-carbon benefits.,FUNBAM,,https://projects.worldbank.org/en/projects-operations/project-detail/P179757,"September 18, 2023","June 30, 2025",,"June 30, 2028",CONCEPT REVIEW,G,,,,,4000000.0,Fundacion Banco Ambiental (FUNBAM),,,Moderate,,,,"September 18, 2023",
P507271,Eastern and Southern Africa,Republic of Rwanda,,Ecosystem-Based Restoration Approach for Nyungwe-Ruhango Corridor Project,To restore priority ecosystems and promote sustainable landscape management in the target areas within Nyungwe-Ruhango Corridor.,Rwanda Environment Management Authority (REMA),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P507271,"September 5, 2024","July 2, 2025",,"May 31, 2030",BANK APPROVED,O,,,,,9111100.0,Ministry of Finance and Economic Planning,,,Moderate,,,,"July 2, 2025",
P180028,Latin America and Caribbean,Argentine Republic,,Argentina Environmental Management Project,To improve Argentina’s management capacity of selected environmental priorities across jurisdictions.,Ministry of Environment and Sustainable Development,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180028,"December 6, 2022","July 10, 2025",,"December 20, 2030",BEGIN APPRAISAL,I,,100000000.0,0.0,,0.0,The Argentine Republic,,,Substantial,,,,"July 21, 2023",
P502491,South Asia,Republic of India,,Haryana Clean Air Program for Sustainable Development,To strengthen air quality management and reduce emissions from priority sectors in Haryana,"Government of Haryana, Department of Environment Forest and Climate Change",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P502491,"February 14, 2024","July 17, 2025",,"December 31, 2030",BEGIN APPRAISAL,O,,300000000.0,0.0,,10000000.0,India,,,Moderate,,,,"April 14, 2025",
P501987,Eastern and Southern Africa,Republic of Zambia,,Sustainable Management of Ecosystems in Miombo Ecoregions of Zambia,"To strengthen the climate resilience of communities and ecosystems in the Miombo region, through improved management and restoration.",Ministry of Green Economy and Environment,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P501987,"February 11, 2024","July 18, 2025",,"September 30, 2028",CONCEPT REVIEW,O,,,,,10227621.0,"Ministry of Finance and National Planning,Republic of Zambia",,,Moderate,,,,"April 14, 2025",
P505075,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Regenerative Agriculture for Agro-Pastoral Livelihoods in Ethiopia,Improving livelihoods and climate resilience of Agro-pastoralists through regenerative agriculture practices in the Lowlands of Ethiopia.,Sasakawa Africa Association (SAA),,https://projects.worldbank.org/en/projects-operations/project-detail/P505075,"August 29, 2024","July 30, 2025",,"May 31, 2028",CONCEPT REVIEW,G,,,,,2752294.0,"Sasakawa Africa Association, Ethiopia",,,Moderate,,,,"May 28, 2025",
P506594,East Asia and Pacific,Republic of the Philippines,,Philippines Community Resilience Project - Pagkilos,The objective of the Project is to strengthen community capacities for participatory resilience planning and increase access to resilient investments in vulnerable areas.,Department of Social Welfare and Development,No,https://projects.worldbank.org/en/projects-operations/project-detail/P506594,"July 18, 2024","July 31, 2025",,"December 31, 2030",BEGIN NEGOTIATION,I,,700000000.0,0.0,,0.0,The Republic of the Philippines,,,Moderate,,,,"July 7, 2025",
P500431,Latin America and Caribbean,Federative Republic of Brazil,,Agroecology and Sustainable Rural Development in Pernambuco,"The proposed Project Development Objective (PDOs) is to increase the adoption of agroecological and sustainable environmental practices by targeted family farmers and regions in the State of Pernambuco and, in case of an Eligible Crisis or Emergency, to respond promptly and effectively to it.",IPA - Agronomic Institute of Pernambuco,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P500431,"September 26, 2023","August 5, 2025",,"March 3, 2031",BEGIN NEGOTIATION,O,,50000000.0,0.0,,0.0,Government of Pernambuco,,,Moderate,,,,"April 24, 2025",
P506861,Latin America and Caribbean,Federative Republic of Brazil,,"AM Pro-Sustainability - Fiscal, economic, social and environmental sustainability program of the State of Amazonas","Strengthen environmental regulatory framework, enhance fiscal sustainability, and mobilize finance for natural resource conservation and bioeconomy of the State of Amazonas.",Amazonas State Secretariat of Environment,,https://projects.worldbank.org/en/projects-operations/project-detail/P506861,"November 20, 2024","August 28, 2025",,"December 31, 2027",BEGIN NEGOTIATION,I,,585000000.0,0.0,,0.0,State Government of Amazonas,,,,,,,"July 15, 2025",
P504126,Latin America and Caribbean,Federative Republic of Brazil,,Brazil: ASL Xingu project,The Project Development Objective (PDO) is to enhance conservation and sustainable management in selected areas in the Lower Xingu region of the Brazilian Amazon.,Minsterio do Meio Ambiente e Mudança do Clima,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P504126,"May 6, 2024","August 28, 2025",,"December 28, 2029",BEGIN APPRAISAL,O,,,,,8562691.0,Fundacao Getulio Vargas,,,Moderate,,,,"July 15, 2025",
P509938,Eastern and Southern Africa,Republic of Mozambique,,Integrated Agricultural Climate Resilient Service Delivery and Livelihoods,To improve access to climate resilient basic services and livelihoods opportunities in the targeted areas,"Ministry of Agriculture, Environment and Fisheries",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P509938,"April 4, 2025","August 29, 2025",,"September 30, 2030",CONCEPT REVIEW,I,,0.0,50000000.0,,0.0,Ministry of Finance,,,Substantial,,,,"April 14, 2025",
P511206,Eastern and Southern Africa,Republic of Uganda,,Uganda Strengthening Public Investment and Asset Management for Growth and Resilience Operation (PIM PLUS),"To strengthen the GoU's efficiency, accountability, and sustainability of public investment and asset management.","Ministry of Finance, Planning & Economic Development,National Planning Authority",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P511206,"April 24, 2025","September 3, 2025",,"September 30, 2031",BEGIN NEGOTIATION,I,,0.0,200000000.0,,0.0,Republic of Uganda,,,High,,,,"July 18, 2025",
P507504,East Asia and Pacific,Republic of the Philippines,,Philippines Sustainable Agriculture Transformation Program,"To improve productivity, diversification, climate resilience and public resource use efficiency in the agrifood systems in the Philippines.",Department of Agriculture,,https://projects.worldbank.org/en/projects-operations/project-detail/P507504,"December 6, 2024","September 3, 2025",,"June 28, 2030",BEGIN APPRAISAL,G,,990000000.0,0.0,,10000000.0,Department of Finance,,,,,,,"July 15, 2025",
P505213,Eastern and Southern Africa,Republic of Rwanda,,Rwanda: Wildlife Conservation Bond,Restore ecosystems and protect endangered chimpanzee populations in target conservation areas in Rwanda.,"African Parks,Rwanda Development Board",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P505213,"January 24, 2025","September 9, 2025",,"March 4, 2031",DECISION MEETING,G,,,,,11000000.0,MINECOFIN,,,High,,,,"July 11, 2025",
P180932,South Asia,Republic of India,,Strengthening Coastal Resilience and the Economy Project,"To increase coastal protection and conservation, enhance livelihood benefits, and reduce marine plastic pollution in targeted coastal communities.","State of Karnataka,State of Tamil Nadu",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P180932,"June 20, 2023","September 9, 2025",,"June 30, 2031",BEGIN NEGOTIATION,I,,212640000.0,0.0,,0.0,India,,,Substantial,,,,"July 14, 2023",
